gene_1,21
gene_10,23
gene_100,32
gene_101,1
gene_102,30
gene_103,35
gene_104,30
gene_105,1
gene_106,30
gene_107,29
gene_108,2
gene_109,26
gene_11,18
gene_110,35
gene_111,11
gene_112,34
gene_113,34
gene_114,13
gene_115,24
gene_116,29
gene_117,34
gene_118,25
gene_119,32
gene_12,1
gene_120,1
gene_121,31
gene_122,26
gene_123,30
gene_124,21
gene_125,27
gene_126,33
gene_127,32
gene_128,19
gene_129,4
gene_13,14
gene_130,35
gene_131,1
gene_132,30
gene_133,33
gene_134,23
gene_135,26
gene_136,27
gene_137,35
gene_138,22
gene_139,25
gene_14,1
gene_140,31
gene_141,31
gene_142,32
gene_143,1
gene_144,34
gene_145,23
gene_146,1
gene_147,22
gene_148,30
gene_149,30
gene_15,1
gene_150,27
gene_151,35
gene_152,33
gene_153,31
gene_154,31
gene_155,32
gene_156,31
gene_157,35
gene_158,27
gene_159,25
gene_16,32
gene_160,3
gene_161,27
gene_162,27
gene_163,35
gene_164,27
gene_165,34
gene_166,14
gene_167,4
gene_168,27
gene_169,27
gene_17,15
gene_170,33
gene_171,24
gene_172,35
gene_173,32
gene_174,14
gene_175,34
gene_176,13
gene_177,31
gene_178,19
gene_179,35
gene_18,1
gene_180,34
gene_181,1
gene_182,2
gene_183,35
gene_184,32
gene_185,18
gene_186,26
gene_187,34
gene_188,8
gene_189,35
gene_19,16
gene_190,34
gene_191,27
gene_192,33
gene_193,29
gene_194,1
gene_195,34
gene_196,33
gene_197,22
gene_198,2
gene_199,30
gene_2,5
gene_20,1
gene_200,3
gene_201,33
gene_202,35
gene_203,35
gene_204,35
gene_205,33
gene_206,32
gene_207,15
gene_208,34
gene_209,25
gene_21,2
gene_210,32
gene_211,34
gene_212,34
gene_213,20
gene_214,13
gene_215,6
gene_216,32
gene_217,4
gene_218,20
gene_219,34
gene_22,34
gene_220,30
gene_221,9
gene_222,32
gene_223,27
gene_224,2
gene_225,29
gene_226,16
gene_227,30
gene_228,27
gene_229,31
gene_23,35
gene_230,33
gene_231,25
gene_232,6
gene_233,1
gene_234,2
gene_235,34
gene_236,1
gene_237,1
gene_238,27
gene_239,1
gene_24,1
gene_240,1
gene_241,1
gene_242,1
gene_243,19
gene_244,1
gene_245,5
gene_246,27
gene_247,1
gene_248,32
gene_249,3
gene_25,1
gene_250,19
gene_251,1
gene_252,33
gene_253,1
gene_254,11
gene_255,1
gene_256,4
gene_257,2
gene_258,2
gene_259,2
gene_26,1
gene_260,23
gene_261,30
gene_262,2
gene_263,25
gene_264,1
gene_265,32
gene_266,2
gene_267,1
gene_268,24
gene_269,17
gene_27,7
gene_270,24
gene_271,35
gene_272,20
gene_273,18
gene_274,27
gene_275,1
gene_276,12
gene_277,2
gene_278,35
gene_279,35
gene_28,35
gene_280,1
gene_281,31
gene_282,35
gene_283,23
gene_284,13
gene_285,22
gene_286,6
gene_287,12
gene_288,21
gene_289,23
gene_29,9
gene_290,34
gene_291,35
gene_292,7
gene_293,29
gene_294,32
gene_295,3
gene_296,8
gene_297,32
gene_298,16
gene_299,1
gene_3,13
gene_30,3
gene_300,15
gene_301,31
gene_31,31
gene_32,31
gene_33,24
gene_34,10
gene_35,18
gene_36,9
gene_37,34
gene_38,28
gene_39,13
gene_4,1
gene_40,27
gene_41,6
gene_42,31
gene_43,35
gene_44,35
gene_45,1
gene_46,30
gene_47,1
gene_48,34
gene_49,31
gene_5,12
gene_50,14
gene_51,35
gene_52,25
gene_53,2
gene_54,19
gene_55,17
gene_56,35
gene_57,35
gene_58,35
gene_59,7
gene_6,3
gene_60,26
gene_61,31
gene_62,26
gene_63,5
gene_64,21
gene_65,34
gene_66,33
gene_67,2
gene_68,32
gene_69,2
gene_7,10
gene_70,35
gene_71,6
gene_72,13
gene_73,34
gene_74,10
gene_75,35
gene_76,32
gene_77,34
gene_78,2
gene_79,1
gene_8,26
gene_80,2
gene_81,28
gene_82,33
gene_83,1
gene_84,19
gene_85,35
gene_86,8
gene_87,24
gene_88,1
gene_89,35
gene_9,31
gene_90,30
gene_91,24
gene_92,28
gene_93,32
gene_94,33
gene_95,2
gene_96,2
gene_97,4
gene_98,2
gene_99,34
