Killdeer,159
Turkey,72
Peregrine_Falcon,156
Chuck_wills_widow,150
Kea,139
Red_Junglefowl,79
Adelie_Penguin,162
Cuckoo_Roller,157
Downy_Woodpecker,99
Golden_collared_Manakin,140
Yellow_throated_Sandgrouse,141
Barn_Owl,152
Cormorant,158
Brown_Mesite,140
Zebra_Finch,117
American_Flamingo,159
Red_legged_Seriema,155
Annas_Hummingbird,120
Emperor_Penguin,165
Crested_Ibis,159
Turkey_Vulture,166
Red_crested_Turaco,126
Ostrich,110
American_Crow,135
Rifleman,129
Bald_Eagle,158
Dalmatian_Pelican,154
Common_Cuckoo,143
Macqueens_Bustard,148
Northern_Fulmar,162
Carmine_Bee_eater,137
Great_Crested_Grebe,155
Red_throated_Loon,157
Budgerigar,126
Rock_Pigeon,144
Great_Tinamou,53
Hoatzin,152
Speckled_Mousebird,130
Grey_Crowned_Crane,154
Sunbittern,138
Mallard,106
White_tailed_Eagle,158
Chimney_Swift,136
White_tailed_Tropicbird,155
Bar_tailed_Trogon,138
Rhinoceros_Hornbill,135
Medium_Ground_finch,123
Little_Egret,158
