gene_1,4
gene_10,36
gene_100,10
gene_101,44
gene_102,29
gene_103,44
gene_104,1
gene_105,4
gene_106,47
gene_107,37
gene_108,36
gene_109,23
gene_11,41
gene_110,32
gene_111,1
gene_112,33
gene_113,46
gene_114,1
gene_115,38
gene_116,48
gene_117,45
gene_118,34
gene_119,8
gene_12,45
gene_120,28
gene_121,45
gene_122,37
gene_123,1
gene_124,40
gene_125,31
gene_126,44
gene_127,43
gene_128,41
gene_129,24
gene_13,33
gene_130,34
gene_131,38
gene_132,37
gene_133,45
gene_134,44
gene_135,39
gene_136,46
gene_137,43
gene_138,23
gene_139,41
gene_14,43
gene_140,45
gene_141,31
gene_142,20
gene_143,47
gene_144,48
gene_145,38
gene_146,38
gene_147,1
gene_148,2
gene_149,1
gene_15,37
gene_150,41
gene_151,44
gene_152,30
gene_153,46
gene_154,41
gene_155,47
gene_156,44
gene_157,48
gene_158,48
gene_159,12
gene_16,43
gene_160,33
gene_161,47
gene_162,25
gene_163,40
gene_164,27
gene_165,46
gene_166,1
gene_167,41
gene_168,45
gene_169,45
gene_17,37
gene_170,44
gene_171,45
gene_172,9
gene_173,47
gene_174,48
gene_175,28
gene_176,33
gene_177,47
gene_178,44
gene_179,11
gene_18,47
gene_180,40
gene_181,4
gene_182,17
gene_183,2
gene_184,44
gene_185,43
gene_186,32
gene_187,26
gene_188,32
gene_189,42
gene_19,46
gene_190,37
gene_191,25
gene_192,43
gene_193,37
gene_194,48
gene_195,43
gene_196,3
gene_197,1
gene_198,11
gene_199,48
gene_2,3
gene_20,35
gene_200,1
gene_201,33
gene_21,2
gene_22,43
gene_23,42
gene_24,37
gene_25,43
gene_26,48
gene_27,34
gene_28,43
gene_29,48
gene_3,3
gene_30,42
gene_31,43
gene_32,40
gene_33,40
gene_34,41
gene_35,42
gene_36,48
gene_37,43
gene_38,43
gene_39,41
gene_4,26
gene_40,42
gene_41,35
gene_42,42
gene_43,41
gene_44,45
gene_45,35
gene_46,43
gene_47,38
gene_48,36
gene_49,41
gene_5,1
gene_50,47
gene_51,1
gene_52,44
gene_53,41
gene_54,35
gene_55,42
gene_56,41
gene_57,2
gene_58,40
gene_59,47
gene_6,2
gene_60,39
gene_61,28
gene_62,45
gene_63,47
gene_64,20
gene_65,37
gene_66,40
gene_67,48
gene_68,47
gene_69,36
gene_7,37
gene_70,47
gene_71,38
gene_72,39
gene_73,41
gene_74,2
gene_75,1
gene_76,48
gene_77,45
gene_78,46
gene_79,2
gene_8,47
gene_80,2
gene_81,1
gene_82,2
gene_83,1
gene_84,36
gene_85,44
gene_86,44
gene_87,1
gene_88,41
gene_89,1
gene_9,39
gene_90,39
gene_91,34
gene_92,44
gene_93,48
gene_94,46
gene_95,42
gene_96,48
gene_97,29
gene_98,41
gene_99,44
