140,1.0
181,1.1176470588235294
286,1.0
35,1.0
204,1.0
211,2.0
174,1.7096774193548387
76,1.0
21,4.0
196,1.0
280,1.0
180,1.0
176,4.818181818181818
246,1.1538461538461537
84,1.0
276,1.0
187,1.0
28,1.0
106,1.2258064516129032
92,1.0
98,2.142857142857143
48,1.7142857142857142
131,1.0303030303030303
301,4.571428571428571
146,1.0
49,1.088235294117647
108,1.0
282,1.0
132,1.1304347826086956
284,1.0
144,1.8461538461538463
53,2.6666666666666665
127,1.0
277,1.0625
33,1.0
254,2.8620689655172415
52,1.1666666666666667
1,1.0714285714285714
65,1.0
299,1.0344827586206897
13,1.0
199,1.0
69,1.0
119,1.0
40,1.8181818181818181
291,1.0
38,1.0
138,1.0294117647058822
262,1.6666666666666667
111,3.7083333333333335
192,1.1379310344827587
288,2.3214285714285716
239,3.533333333333333
226,1.0
215,1.45
110,1.32
183,1.7142857142857142
242,1.25
219,1.0
203,1.0
61,1.0
235,1.1714285714285715
212,1.0
37,1.0
58,1.5666666666666667
31,3.0
252,1.6666666666666667
11,1.037037037037037
257,1.6363636363636365
195,1.0
298,1.28125
55,1.0588235294117647
44,1.0740740740740742
194,1.0
249,1.2
295,1.911764705882353
177,1.0
4,1.0
205,1.0
77,1.0
188,1.1428571428571428
8,1.0
135,1.5
121,1.0
83,1.2272727272727273
17,1.0
155,1.0
200,1.0
128,3.25
47,1.1666666666666667
100,1.0
268,1.0
42,1.0416666666666667
173,1.1142857142857143
87,4.0
169,1.0
209,1.0
222,1.2857142857142858
263,1.0
168,1.0
236,1.6896551724137931
43,2.5185185185185186
220,1.0
109,1.3333333333333333
129,1.696969696969697
206,1.0
202,5.0
156,1.0
114,3.5652173913043477
189,1.0
218,1.0
247,1.0
283,1.8285714285714285
7,1.0
234,1.0
230,1.0
117,1.0
162,1.0
102,1.1428571428571428
62,3.3333333333333335
112,1.0
147,1.0
300,1.0
90,1.0
261,1.0
193,1.0
70,1.0
185,1.0
191,3.6666666666666665
23,1.0
86,2.0
170,1.0
154,1.064516129032258
297,3.375
46,1.0
133,1.0
94,3.4
229,3.6666666666666665
197,1.0
179,1.0
267,1.0
275,2.0
265,1.0
32,3.0
266,1.0
296,1.0
39,1.8387096774193548
60,5.0
224,1.7428571428571429
99,1.911764705882353
151,1.4210526315789473
294,1.0
256,1.0
258,1.0
163,1.0
50,1.125
73,1.0
139,1.1176470588235294
149,1.368421052631579
153,5.0
264,1.0
66,1.0
150,1.1142857142857143
287,1.0
71,1.0
89,3.85
216,1.1379310344827587
105,1.0
75,1.0
5,1.0
221,1.0
245,1.0
237,1.0
24,3.0
260,5.0
271,1.8125
248,1.5806451612903225
250,1.3333333333333333
19,1.0
175,1.0416666666666667
141,1.0
107,1.0
45,1.375
41,1.096774193548387
270,1.0
57,1.5714285714285714
228,1.1290322580645162
214,1.15
208,1.0
142,2.3333333333333335
244,5.0
253,1.0606060606060606
91,1.0
184,3.8
30,1.0
9,2.0606060606060606
152,3.0
2,5.0
198,1.0
122,1.0
165,1.0833333333333333
158,1.0
12,1.0
278,1.0303030303030303
36,1.0
51,1.0625
145,1.7692307692307692
186,1.206896551724138
72,1.0
274,1.0
290,1.5
101,1.0
80,1.0
79,1.3076923076923077
63,5.0
159,1.8
251,1.5
82,1.0
136,1.0
279,5.0
160,1.1904761904761905
272,1.0
233,1.3076923076923077
273,1.0
241,1.5454545454545454
190,1.0
223,1.0571428571428572
240,1.0
3,1.0
16,5.0
64,1.0
161,1.0
130,1.0285714285714285
93,1.0
238,1.0
178,1.0
15,1.0
10,5.0
243,1.0833333333333333
157,1.0
167,1.0
285,4.0
118,5.0
95,1.0
213,3.0
164,1.5294117647058822
81,1.0
27,1.0
56,4.2
18,5.0
143,3.0
293,1.0740740740740742
126,1.0
225,1.0
166,1.0
67,1.6857142857142857
269,1.0
25,1.0
171,1.0
97,1.0
123,3.5416666666666665
125,1.0
148,1.0333333333333334
78,1.7096774193548387
104,1.0
59,5.0
68,1.0
88,1.4210526315789473
14,1.0
120,2.0
113,2.3333333333333335
20,1.03125
259,1.0
96,1.0
124,1.0
227,1.2142857142857142
182,3.4166666666666665
6,1.0
292,1.0
34,1.0
232,1.0
103,1.0357142857142858
207,1.0
210,1.0
255,5.0
26,2.2857142857142856
74,1.0
201,1.46875
281,1.0
289,1.0
22,5.0
29,1.0
172,1.0
54,1.2058823529411764
217,4.375
85,4.0
137,1.35
231,1.0
116,1.0
134,1.0344827586206897
115,1.0
