Killdeer,140
Turkey,78
Peregrine_Falcon,142
Chuck_wills_widow,138
Kea,121
Red_Junglefowl,78
Adelie_Penguin,145
Cuckoo_Roller,147
Downy_Woodpecker,98
Golden_collared_Manakin,124
Yellow_throated_Sandgrouse,127
Barn_Owl,145
Cormorant,142
Brown_Mesite,134
Zebra_Finch,97
American_Flamingo,146
Red_legged_Seriema,138
Annas_Hummingbird,102
Emperor_Penguin,147
Crested_Ibis,150
Turkey_Vulture,155
Red_crested_Turaco,115
Ostrich,99
American_Crow,117
Rifleman,110
Bald_Eagle,149
Dalmatian_Pelican,149
Common_Cuckoo,125
Macqueens_Bustard,133
Northern_Fulmar,147
Carmine_Bee_eater,125
Great_Crested_Grebe,143
Red_throated_Loon,145
Budgerigar,104
Rock_Pigeon,120
Great_Tinamou,51
Hoatzin,140
Speckled_Mousebird,124
Grey_Crowned_Crane,142
Sunbittern,126
Mallard,103
White_tailed_Eagle,150
Chimney_Swift,120
White_tailed_Tropicbird,140
Bar_tailed_Trogon,118
Rhinoceros_Hornbill,131
Medium_Ground_finch,98
Little_Egret,141
