Killdeer,160
Turkey,76
Peregrine_Falcon,160
Chuck_wills_widow,153
Kea,130
Red_Junglefowl,80
Adelie_Penguin,156
Cuckoo_Roller,153
Downy_Woodpecker,103
Golden_collared_Manakin,138
Yellow_throated_Sandgrouse,148
Barn_Owl,154
Cormorant,153
Brown_Mesite,136
Zebra_Finch,116
American_Flamingo,158
Red_legged_Seriema,160
Annas_Hummingbird,123
Emperor_Penguin,165
Crested_Ibis,163
Turkey_Vulture,168
Red_crested_Turaco,128
Ostrich,105
American_Crow,126
Rifleman,124
Bald_Eagle,159
Dalmatian_Pelican,161
Common_Cuckoo,130
Macqueens_Bustard,145
Northern_Fulmar,167
Carmine_Bee_eater,144
Great_Crested_Grebe,152
Red_throated_Loon,159
Budgerigar,118
Rock_Pigeon,135
Great_Tinamou,58
Hoatzin,156
Speckled_Mousebird,130
Grey_Crowned_Crane,156
Sunbittern,146
Mallard,111
White_tailed_Eagle,160
Chimney_Swift,125
White_tailed_Tropicbird,146
Bar_tailed_Trogon,138
Rhinoceros_Hornbill,136
Medium_Ground_finch,113
Little_Egret,158
