Killdeer,146
Turkey,71
Peregrine_Falcon,143
Chuck_wills_widow,133
Kea,127
Red_Junglefowl,81
Adelie_Penguin,152
Cuckoo_Roller,144
Downy_Woodpecker,86
Golden_collared_Manakin,123
Yellow_throated_Sandgrouse,139
Barn_Owl,139
Cormorant,139
Brown_Mesite,128
Zebra_Finch,109
American_Flamingo,143
Red_legged_Seriema,150
Annas_Hummingbird,120
Emperor_Penguin,157
Crested_Ibis,156
Turkey_Vulture,153
Red_crested_Turaco,114
Ostrich,101
American_Crow,120
Rifleman,115
Bald_Eagle,154
Dalmatian_Pelican,152
Common_Cuckoo,127
Macqueens_Bustard,134
Northern_Fulmar,158
Carmine_Bee_eater,118
Great_Crested_Grebe,141
Red_throated_Loon,148
Budgerigar,112
Rock_Pigeon,134
Great_Tinamou,59
Hoatzin,145
Speckled_Mousebird,120
Grey_Crowned_Crane,144
Sunbittern,132
Mallard,101
White_tailed_Eagle,153
Chimney_Swift,120
White_tailed_Tropicbird,148
Bar_tailed_Trogon,122
Rhinoceros_Hornbill,128
Medium_Ground_finch,113
Little_Egret,145
