140,1.3658536585365855
181,1.0
35,1.0285714285714285
174,2.272727272727273
76,1.0
21,1.6875
196,1.0
180,5.0
176,1.0263157894736843
84,1.0
187,1.8085106382978724
28,1.0
106,1.0
92,1.0
98,1.8444444444444446
48,1.0
131,1.065217391304348
146,1.7446808510638299
49,1.0
108,2.234042553191489
132,3.0
144,1.0
53,1.0
127,1.5405405405405406
33,2.2083333333333335
52,1.0217391304347827
1,1.0
65,3.0
13,1.125
199,1.0909090909090908
69,2.0
119,1.0
40,1.8936170212765957
38,1.0
138,1.0526315789473684
111,1.0
192,1.032258064516129
110,1.1041666666666667
183,1.037037037037037
61,2.0
37,1.0
58,1.0
31,1.0454545454545454
11,1.8863636363636365
195,1.6829268292682926
55,3.6666666666666665
44,1.9166666666666667
194,1.0303030303030303
177,1.032258064516129
4,1.0
77,1.0
188,1.0
8,1.7619047619047619
135,1.0454545454545454
121,1.0
83,1.0
17,1.0
155,1.0238095238095237
200,1.0
128,1.0277777777777777
47,1.0
100,1.0
42,1.0
173,1.0
87,1.1081081081081081
169,1.0769230769230769
168,1.0
43,1.0
109,1.0
129,1.0
156,1.0
114,1.0277777777777777
189,1.5
7,1.0
117,1.064516129032258
162,1.0212765957446808
102,5.0
62,1.0638297872340425
112,1.2553191489361701
147,1.0
90,1.0
193,1.08
70,1.0
185,3.682926829268293
191,1.0212765957446808
23,1.0
86,1.0
170,1.027027027027027
154,1.135135135135135
46,1.0238095238095237
133,5.0
94,1.6304347826086956
197,1.0
179,1.1666666666666667
32,1.0344827586206897
39,1.0
60,1.3333333333333333
99,5.0
151,1.0
163,1.0425531914893618
50,1.0
73,1.0454545454545454
139,1.0454545454545454
149,1.0
153,1.0232558139534884
66,1.7045454545454546
150,1.9393939393939394
71,1.0
89,1.024390243902439
105,1.0
75,1.0
5,1.0227272727272727
24,1.0227272727272727
19,1.0
175,1.0
141,1.0
107,1.0444444444444445
45,1.0
41,1.0
57,1.0
142,1.0714285714285714
91,1.0
184,2.1458333333333335
30,1.1379310344827587
9,1.0222222222222221
152,1.0
2,1.0
198,1.0
122,1.6097560975609757
165,1.1428571428571428
158,1.6818181818181819
12,1.05
36,1.8695652173913044
51,1.0
145,1.0
186,1.446808510638298
72,1.1041666666666667
101,1.0208333333333333
80,1.7659574468085106
79,1.631578947368421
63,1.0
159,1.0444444444444445
82,1.0
136,1.0212765957446808
160,1.1395348837209303
190,1.037037037037037
3,1.0
16,1.5957446808510638
64,1.0
161,1.0
130,1.027027027027027
93,1.1153846153846154
178,1.8541666666666667
15,1.0
10,1.025
157,1.0357142857142858
167,1.7916666666666667
118,1.574468085106383
95,1.3793103448275863
164,1.0256410256410255
81,1.0256410256410255
27,1.0
56,2.0
18,1.0
143,1.9166666666666667
126,1.0208333333333333
166,1.0217391304347827
67,2.0
25,1.0222222222222221
171,1.064516129032258
97,1.0
123,1.0
125,1.0
148,1.0
78,1.1612903225806452
104,1.6176470588235294
59,3.0
68,1.1142857142857143
88,1.0
14,1.4137931034482758
120,1.0
113,1.8444444444444446
20,1.0
96,1.0
124,2.8333333333333335
182,1.0
6,1.0227272727272727
34,1.0476190476190477
103,1.027027027027027
26,1.0
74,1.46875
201,1.0
22,1.119047619047619
29,1.024390243902439
172,1.1785714285714286
54,1.0208333333333333
85,1.0
137,1.0
116,1.0
134,2.0
115,1.0238095238095237
