gene_1,1
gene_10,41
gene_100,21
gene_101,47
gene_102,48
gene_103,42
gene_104,39
gene_105,44
gene_106,46
gene_107,45
gene_108,43
gene_109,48
gene_11,42
gene_110,35
gene_111,45
gene_112,35
gene_113,1
gene_114,46
gene_115,35
gene_116,47
gene_117,42
gene_118,45
gene_119,31
gene_12,48
gene_120,37
gene_121,41
gene_122,46
gene_123,25
gene_124,43
gene_125,48
gene_126,38
gene_127,43
gene_128,24
gene_129,38
gene_13,1
gene_130,3
gene_131,44
gene_132,36
gene_133,46
gene_134,40
gene_135,30
gene_136,46
gene_137,47
gene_138,43
gene_139,48
gene_14,3
gene_140,24
gene_141,43
gene_142,41
gene_143,43
gene_144,36
gene_145,30
gene_146,36
gene_147,1
gene_148,37
gene_149,48
gene_15,20
gene_150,47
gene_151,46
gene_152,38
gene_153,1
gene_154,1
gene_155,2
gene_156,30
gene_157,2
gene_158,24
gene_159,30
gene_16,48
gene_160,48
gene_161,40
gene_162,20
gene_163,40
gene_164,35
gene_165,48
gene_166,26
gene_167,1
gene_168,2
gene_169,42
gene_17,44
gene_170,17
gene_171,48
gene_172,40
gene_173,23
gene_174,10
gene_175,47
gene_176,27
gene_177,46
gene_178,45
gene_179,40
gene_18,43
gene_180,41
gene_181,44
gene_182,22
gene_183,36
gene_184,48
gene_185,1
gene_186,16
gene_187,8
gene_188,48
gene_189,42
gene_19,39
gene_190,42
gene_191,3
gene_192,46
gene_193,45
gene_194,16
gene_195,38
gene_196,43
gene_197,45
gene_198,30
gene_199,45
gene_2,46
gene_20,41
gene_200,10
gene_201,27
gene_21,47
gene_22,48
gene_23,41
gene_24,42
gene_25,38
gene_26,47
gene_27,3
gene_28,47
gene_29,48
gene_3,6
gene_30,34
gene_31,45
gene_32,47
gene_33,48
gene_34,48
gene_35,46
gene_36,46
gene_37,48
gene_38,42
gene_39,47
gene_4,44
gene_40,47
gene_41,45
gene_42,43
gene_43,1
gene_44,48
gene_45,1
gene_46,8
gene_47,1
gene_48,1
gene_49,1
gene_5,43
gene_50,1
gene_51,2
gene_52,48
gene_53,41
gene_54,1
gene_55,1
gene_56,2
gene_57,33
gene_58,1
gene_59,11
gene_6,42
gene_60,1
gene_61,48
gene_62,46
gene_63,41
gene_64,34
gene_65,44
gene_66,46
gene_67,37
gene_68,48
gene_69,35
gene_7,41
gene_70,48
gene_71,5
gene_72,45
gene_73,2
gene_74,46
gene_75,42
gene_76,36
gene_77,37
gene_78,41
gene_79,21
gene_8,26
gene_80,38
gene_81,42
gene_82,1
gene_83,1
gene_84,33
gene_85,4
gene_86,47
gene_87,33
gene_88,35
gene_89,3
gene_9,43
gene_90,1
gene_91,47
gene_92,30
gene_93,44
gene_94,4
gene_95,45
gene_96,16
gene_97,1
gene_98,36
gene_99,43
