140,2.2857142857142856
181,1.0
286,1.0
35,1.0
204,1.1176470588235294
211,1.1
174,5.0
76,4.3
21,5.0
196,1.0
280,1.0
180,1.0
176,1.2857142857142858
246,2.25
84,4.787878787878788
276,5.0
187,4.0
28,1.25
106,1.0
92,4.0
98,1.0
48,1.0
131,1.03125
301,1.7142857142857142
146,1.1363636363636365
49,1.1764705882352942
108,1.0
282,1.0
132,1.5454545454545454
284,1.4857142857142858
144,1.0
53,2.1714285714285713
127,1.0
277,1.0
33,1.0
254,1.1428571428571428
52,1.125
1,1.0
65,1.0
299,3.7
13,1.0
199,1.0
69,1.0
119,1.0
40,3.0
291,1.0
38,2.7142857142857144
138,1.0
262,1.1
111,1.0
192,4.375
288,1.0
239,1.0740740740740742
226,1.6470588235294117
215,1.0
110,1.0
183,2.0
242,4.708333333333333
219,1.0
203,5.0
61,1.2941176470588236
235,5.0
212,2.0
37,1.0
58,1.1428571428571428
31,1.0
252,4.4
11,1.0
257,5.0
195,5.0
298,1.0
55,1.3928571428571428
44,4.222222222222222
194,1.0
249,1.0
295,1.0454545454545454
177,3.4761904761904763
4,1.0416666666666667
205,1.0
77,1.0
188,1.5625
8,1.0
135,1.0
121,4.083333333333333
83,5.0
17,2.142857142857143
155,1.0
200,1.7647058823529411
128,1.0
47,1.6666666666666667
100,1.0
268,1.1666666666666667
42,1.0
173,2.8333333333333335
87,1.375
169,2.3
209,1.0
222,1.0
263,1.0
168,1.56
236,1.4166666666666667
43,1.2857142857142858
220,1.0
109,1.0
129,3.7083333333333335
206,1.0
202,1.0
156,1.0
114,1.75
189,1.0
218,1.0
247,1.0
283,1.0
7,1.0
234,1.4
230,1.0
117,1.0
162,1.0
102,1.0
62,1.3636363636363635
112,4.59375
147,1.0285714285714285
300,1.0
90,1.2
261,1.0
193,4.0
70,1.0
185,3.25
191,1.0
23,4.0
86,1.0
170,1.0
154,1.1142857142857143
297,1.0
46,1.0
133,1.0
94,2.5294117647058822
229,2.9285714285714284
197,1.0
179,1.0
267,1.0
275,1.0
265,1.0
32,1.0
266,1.0
296,1.0
39,1.0
60,1.0
224,2.8076923076923075
99,2.03125
151,1.2692307692307692
294,1.0
256,5.0
258,1.1142857142857143
163,1.0
50,1.0
73,1.0
139,5.0
149,5.0
153,1.0
264,1.0
66,4.25
150,5.0
287,1.0
71,1.0
89,5.0
216,1.0
105,3.3076923076923075
75,5.0
5,1.0
221,1.0
245,1.4615384615384615
237,3.0588235294117645
24,1.0
260,1.0
271,1.0
248,1.21875
250,5.0
19,1.2058823529411764
175,1.1
141,1.0476190476190477
107,4.0
45,1.5
41,1.12
270,1.0
57,2.0
228,1.1176470588235294
214,1.0
208,1.0
142,3.4
244,1.0
253,1.5714285714285714
91,1.32
184,3.2
30,1.8695652173913044
9,1.0
152,1.0588235294117647
2,1.0
198,1.0
122,1.0
165,4.333333333333333
158,1.0
12,1.0
278,1.0
36,3.0
51,1.263157894736842
145,1.0
186,3.625
72,1.2105263157894737
274,5.0
290,1.0
101,3.3076923076923075
80,1.0
79,1.16
63,1.0
159,1.5
251,1.5
82,1.0
136,1.0
279,1.6875
160,1.0
272,1.0
233,1.0
273,1.0625
241,1.0
190,3.6153846153846154
223,1.0
240,1.0
3,1.0
16,1.0
64,5.0
161,1.0
130,1.0
93,1.25
238,4.791666666666667
178,1.88
15,1.0
10,1.0
243,1.0
157,4.35
167,1.0
285,1.0476190476190477
118,1.0
95,1.0
213,3.5
164,1.0
81,5.0
27,2.0
56,3.6666666666666665
18,5.0
143,5.0
293,1.0333333333333334
126,1.4615384615384615
225,1.0
166,1.1481481481481481
67,2.6
269,1.0
25,1.6666666666666667
171,1.0
97,1.0
123,1.0
125,3.4
148,1.0
78,3.75
104,1.0
59,1.1481481481481481
68,1.0
88,2.0
14,3.3333333333333335
120,1.875
113,1.0
20,1.04
259,1.0
96,1.0625
124,5.0
227,1.0
182,1.0
6,1.0
292,1.0
34,1.7142857142857142
232,1.0
103,1.0
207,1.1666666666666667
210,1.0
255,1.0
26,1.1290322580645162
74,1.0
201,1.0
281,5.0
289,1.3333333333333333
22,5.0
29,1.0
172,4.9714285714285715
54,1.2
217,1.0
85,3.5
137,3.607142857142857
231,1.0434782608695652
116,1.1612903225806452
134,1.0769230769230769
115,1.2
