Hemiprocne_comata,155
Dromaius_novaehollandiae,115
Cuculus_canorus,151
Gallus_gallus,84
Camarhynchus_parvulus,121
Porphyrio_hochstetteri,164
Falco_rusticolus,190
Myiopsitta_monachus,162
Trogon_surrucura,161
Nyctibius_grandis,190
Acanthisitta_chloris,145
Corvus_hawaiiensis,139
Chiroxiphia_lanceolata,142
Theristicus_caerulescens,194
Ciconia_maguari,203
Meleagris_gallopavo,81
Tyto_alba,182
Apus_apus,152
Coloeus_monedula,125
Pogoniulus_pusillus,93
Melopsittacus_undulatus,143
Sylvia_borin,126
Aquila_chrysaetos_chrysaetos,209
Aythya_fuligula,124
Dryobates_pubescens,113
Caprimulgus_europaeus,179
Falco_naumanni,185
Gymnogyps_californianus,199
Cariama_cristata,199
Calypte_anna,122
Sterna_hirundo,190
Pluvialis_apricaria,188
Balearica_regulorum_gibbericeps,187
Phoenicopterus_ruber_ruber,191
Alca_torda,176
