gene_1,33
gene_10,8
gene_100,35
gene_101,13
gene_102,21
gene_103,31
gene_104,13
gene_105,13
gene_106,1
gene_107,1
gene_108,31
gene_109,25
gene_11,30
gene_110,1
gene_111,23
gene_112,32
gene_113,30
gene_114,4
gene_115,20
gene_116,31
gene_117,17
gene_118,31
gene_119,28
gene_12,1
gene_120,8
gene_121,24
gene_122,28
gene_123,32
gene_124,1
gene_125,25
gene_126,13
gene_127,28
gene_128,26
gene_129,24
gene_13,1
gene_130,8
gene_131,32
gene_132,33
gene_133,19
gene_134,13
gene_135,35
gene_136,24
gene_137,28
gene_138,35
gene_139,1
gene_14,3
gene_140,7
gene_141,21
gene_142,15
gene_143,1
gene_144,15
gene_145,19
gene_146,22
gene_147,35
gene_148,20
gene_149,1
gene_15,4
gene_150,1
gene_151,26
gene_152,34
gene_153,20
gene_154,35
gene_155,24
gene_156,28
gene_157,20
gene_158,28
gene_159,2
gene_16,32
gene_160,1
gene_161,11
gene_162,1
gene_163,1
gene_164,15
gene_165,24
gene_166,27
gene_167,1
gene_168,25
gene_169,10
gene_17,28
gene_170,35
gene_171,10
gene_172,35
gene_173,30
gene_174,1
gene_175,20
gene_176,14
gene_177,21
gene_178,25
gene_179,17
gene_18,1
gene_180,23
gene_181,4
gene_182,21
gene_183,2
gene_184,5
gene_185,4
gene_186,24
gene_187,16
gene_188,32
gene_189,22
gene_19,34
gene_190,13
gene_191,1
gene_192,24
gene_193,6
gene_194,35
gene_195,2
gene_196,33
gene_197,35
gene_198,25
gene_199,29
gene_2,35
gene_20,25
gene_200,34
gene_201,2
gene_202,6
gene_203,1
gene_204,34
gene_205,35
gene_206,33
gene_207,24
gene_208,1
gene_209,16
gene_21,1
gene_210,4
gene_211,30
gene_212,4
gene_213,2
gene_214,1
gene_215,19
gene_216,26
gene_217,1
gene_218,34
gene_219,28
gene_22,2
gene_220,30
gene_221,20
gene_222,29
gene_223,30
gene_224,26
gene_225,31
gene_226,34
gene_227,28
gene_228,17
gene_229,14
gene_23,2
gene_230,20
gene_231,23
gene_232,24
gene_233,29
gene_234,30
gene_235,2
gene_236,12
gene_237,17
gene_238,24
gene_239,27
gene_24,14
gene_240,18
gene_241,19
gene_242,24
gene_243,33
gene_244,27
gene_245,13
gene_246,20
gene_247,26
gene_248,32
gene_249,1
gene_25,3
gene_250,2
gene_251,2
gene_252,20
gene_253,7
gene_254,14
gene_255,1
gene_256,1
gene_257,1
gene_258,35
gene_259,26
gene_26,31
gene_260,31
gene_261,26
gene_262,10
gene_263,15
gene_264,17
gene_265,31
gene_266,30
gene_267,31
gene_268,6
gene_269,1
gene_27,1
gene_270,2
gene_271,3
gene_272,1
gene_273,16
gene_274,1
gene_275,2
gene_276,1
gene_277,2
gene_278,35
gene_279,16
gene_28,12
gene_280,1
gene_281,1
gene_282,35
gene_283,14
gene_284,35
gene_285,21
gene_286,12
gene_287,5
gene_288,26
gene_289,18
gene_29,17
gene_290,3
gene_291,33
gene_292,35
gene_293,30
gene_294,27
gene_295,22
gene_296,35
gene_297,28
gene_298,3
gene_299,10
gene_3,31
gene_30,23
gene_300,5
gene_301,35
gene_31,31
gene_32,30
gene_33,7
gene_34,28
gene_35,33
gene_36,8
gene_37,27
gene_38,21
gene_39,26
gene_4,24
gene_40,4
gene_41,25
gene_42,23
gene_43,14
gene_44,18
gene_45,18
gene_46,1
gene_47,12
gene_48,34
gene_49,34
gene_5,6
gene_50,28
gene_51,19
gene_52,8
gene_53,35
gene_54,5
gene_55,28
gene_56,3
gene_57,5
gene_58,28
gene_59,27
gene_6,34
gene_60,31
gene_61,17
gene_62,22
gene_63,1
gene_64,4
gene_65,25
gene_66,4
gene_67,5
gene_68,28
gene_69,35
gene_7,16
gene_70,24
gene_71,1
gene_72,19
gene_73,27
gene_74,34
gene_75,1
gene_76,10
gene_77,23
gene_78,8
gene_79,25
gene_8,1
gene_80,8
gene_81,1
gene_82,31
gene_83,1
gene_84,33
gene_85,4
gene_86,3
gene_87,32
gene_88,1
gene_89,1
gene_9,35
gene_90,20
gene_91,25
gene_92,1
gene_93,32
gene_94,17
gene_95,21
gene_96,32
gene_97,19
gene_98,27
gene_99,32
