gene_1,4
gene_10,1
gene_100,13
gene_101,13
gene_102,14
gene_103,32
gene_104,1
gene_105,1
gene_106,26
gene_107,21
gene_108,7
gene_109,34
gene_11,35
gene_110,8
gene_111,1
gene_112,28
gene_113,9
gene_114,1
gene_115,10
gene_116,2
gene_117,33
gene_118,28
gene_119,13
gene_12,32
gene_120,27
gene_121,24
gene_122,19
gene_123,31
gene_124,27
gene_125,35
gene_126,20
gene_127,4
gene_128,27
gene_129,31
gene_13,29
gene_130,27
gene_131,25
gene_132,34
gene_133,33
gene_134,1
gene_135,2
gene_136,25
gene_137,30
gene_138,27
gene_139,29
gene_14,1
gene_140,2
gene_141,28
gene_142,13
gene_143,7
gene_144,16
gene_145,35
gene_146,34
gene_147,19
gene_148,4
gene_149,16
gene_15,18
gene_150,35
gene_151,26
gene_152,25
gene_153,16
gene_154,1
gene_155,25
gene_156,1
gene_157,34
gene_158,25
gene_159,8
gene_16,29
gene_160,28
gene_161,35
gene_162,32
gene_163,13
gene_164,7
gene_165,34
gene_166,35
gene_167,33
gene_168,35
gene_169,1
gene_17,1
gene_170,26
gene_171,4
gene_172,17
gene_173,13
gene_174,13
gene_175,17
gene_176,32
gene_177,28
gene_178,16
gene_179,35
gene_18,32
gene_180,32
gene_181,8
gene_182,29
gene_183,35
gene_184,4
gene_185,16
gene_186,35
gene_187,30
gene_188,11
gene_189,25
gene_19,30
gene_190,31
gene_191,35
gene_192,31
gene_193,35
gene_194,2
gene_195,35
gene_196,31
gene_197,1
gene_198,35
gene_199,27
gene_2,21
gene_20,33
gene_200,30
gene_201,19
gene_202,1
gene_203,30
gene_204,1
gene_205,16
gene_206,8
gene_207,2
gene_208,9
gene_209,2
gene_21,1
gene_210,24
gene_211,1
gene_212,33
gene_213,17
gene_214,32
gene_215,30
gene_216,18
gene_217,33
gene_218,25
gene_219,31
gene_22,3
gene_220,28
gene_221,32
gene_222,20
gene_223,1
gene_224,24
gene_225,35
gene_226,19
gene_227,35
gene_228,23
gene_229,15
gene_23,16
gene_230,26
gene_231,9
gene_232,29
gene_233,16
gene_234,26
gene_235,34
gene_236,18
gene_237,1
gene_238,11
gene_239,23
gene_24,33
gene_240,27
gene_241,26
gene_242,27
gene_243,28
gene_244,8
gene_245,16
gene_246,31
gene_247,34
gene_248,1
gene_249,11
gene_25,2
gene_250,15
gene_251,33
gene_252,31
gene_253,10
gene_254,35
gene_255,27
gene_256,4
gene_257,2
gene_258,8
gene_259,30
gene_26,2
gene_260,3
gene_261,21
gene_262,2
gene_263,35
gene_264,1
gene_265,21
gene_266,1
gene_267,2
gene_268,22
gene_269,34
gene_27,4
gene_270,1
gene_271,34
gene_272,31
gene_273,22
gene_274,2
gene_275,35
gene_276,33
gene_277,2
gene_278,31
gene_279,1
gene_28,8
gene_280,23
gene_281,27
gene_282,27
gene_283,16
gene_284,17
gene_285,35
gene_286,33
gene_287,29
gene_288,33
gene_289,25
gene_29,13
gene_290,31
gene_291,16
gene_292,33
gene_293,8
gene_294,30
gene_295,33
gene_296,30
gene_297,30
gene_298,32
gene_299,1
gene_3,19
gene_30,24
gene_300,32
gene_301,1
gene_31,34
gene_32,24
gene_33,14
gene_34,33
gene_35,21
gene_36,33
gene_37,26
gene_38,12
gene_39,21
gene_4,1
gene_40,20
gene_41,4
gene_42,2
gene_43,25
gene_44,35
gene_45,14
gene_46,15
gene_47,28
gene_48,26
gene_49,30
gene_5,11
gene_50,35
gene_51,1
gene_52,1
gene_53,33
gene_54,27
gene_55,32
gene_56,8
gene_57,26
gene_58,31
gene_59,27
gene_6,1
gene_60,32
gene_61,4
gene_62,2
gene_63,21
gene_64,1
gene_65,31
gene_66,20
gene_67,35
gene_68,2
gene_69,8
gene_7,35
gene_70,25
gene_71,33
gene_72,5
gene_73,1
gene_74,1
gene_75,1
gene_76,28
gene_77,32
gene_78,30
gene_79,30
gene_8,15
gene_80,27
gene_81,22
gene_82,17
gene_83,34
gene_84,32
gene_85,30
gene_86,27
gene_87,6
gene_88,30
gene_89,34
gene_9,35
gene_90,34
gene_91,34
gene_92,35
gene_93,6
gene_94,27
gene_95,10
gene_96,7
gene_97,25
gene_98,2
gene_99,10
