gene_1,29
gene_10,1
gene_100,1
gene_101,35
gene_102,29
gene_103,35
gene_104,33
gene_105,32
gene_106,34
gene_107,35
gene_108,4
gene_109,23
gene_11,35
gene_110,34
gene_111,28
gene_112,1
gene_113,32
gene_114,33
gene_115,25
gene_116,33
gene_117,31
gene_118,32
gene_119,35
gene_12,32
gene_120,32
gene_121,33
gene_122,34
gene_123,7
gene_124,23
gene_125,33
gene_126,1
gene_127,31
gene_128,31
gene_129,33
gene_13,35
gene_130,32
gene_131,27
gene_132,35
gene_133,25
gene_134,22
gene_135,21
gene_136,24
gene_137,22
gene_138,21
gene_139,1
gene_14,34
gene_140,1
gene_141,29
gene_142,34
gene_143,35
gene_144,30
gene_145,31
gene_146,7
gene_147,30
gene_148,28
gene_149,30
gene_15,1
gene_150,31
gene_151,24
gene_152,1
gene_153,1
gene_154,1
gene_155,3
gene_156,35
gene_157,35
gene_158,19
gene_159,27
gene_16,3
gene_160,19
gene_161,16
gene_162,3
gene_163,5
gene_164,32
gene_165,31
gene_166,16
gene_167,25
gene_168,35
gene_169,15
gene_17,2
gene_170,34
gene_171,26
gene_172,31
gene_173,15
gene_174,15
gene_175,34
gene_176,26
gene_177,27
gene_178,30
gene_179,35
gene_18,1
gene_180,6
gene_181,1
gene_182,33
gene_183,2
gene_184,5
gene_185,20
gene_186,32
gene_187,1
gene_188,3
gene_189,33
gene_19,4
gene_190,29
gene_191,1
gene_192,29
gene_193,28
gene_194,30
gene_195,35
gene_196,21
gene_197,20
gene_198,3
gene_199,2
gene_2,1
gene_20,22
gene_200,1
gene_201,32
gene_202,31
gene_203,23
gene_204,15
gene_205,32
gene_206,24
gene_207,30
gene_208,33
gene_209,32
gene_21,10
gene_210,23
gene_211,32
gene_212,1
gene_213,35
gene_214,16
gene_215,29
gene_216,20
gene_217,32
gene_218,33
gene_219,29
gene_22,28
gene_220,5
gene_221,7
gene_222,3
gene_223,2
gene_224,29
gene_225,29
gene_226,32
gene_227,16
gene_228,2
gene_229,2
gene_23,35
gene_230,5
gene_231,11
gene_232,14
gene_233,6
gene_234,7
gene_235,1
gene_236,33
gene_237,1
gene_238,34
gene_239,14
gene_24,34
gene_240,15
gene_241,1
gene_242,2
gene_243,1
gene_244,29
gene_245,1
gene_246,33
gene_247,35
gene_248,32
gene_249,21
gene_25,1
gene_250,35
gene_251,20
gene_252,2
gene_253,34
gene_254,1
gene_255,9
gene_256,1
gene_257,3
gene_258,3
gene_259,4
gene_26,34
gene_260,35
gene_261,25
gene_262,28
gene_263,1
gene_264,31
gene_265,34
gene_266,2
gene_267,35
gene_268,23
gene_269,1
gene_27,35
gene_270,28
gene_271,20
gene_272,34
gene_273,9
gene_274,23
gene_275,30
gene_276,31
gene_277,1
gene_278,23
gene_279,1
gene_28,29
gene_280,35
gene_281,2
gene_282,26
gene_283,18
gene_284,27
gene_285,32
gene_286,33
gene_287,33
gene_288,12
gene_289,7
gene_29,13
gene_290,34
gene_291,26
gene_292,22
gene_293,19
gene_294,22
gene_295,3
gene_296,30
gene_297,33
gene_298,28
gene_299,26
gene_3,1
gene_30,34
gene_300,6
gene_301,31
gene_31,29
gene_32,25
gene_33,1
gene_34,32
gene_35,1
gene_36,26
gene_37,34
gene_38,30
gene_39,1
gene_4,10
gene_40,29
gene_41,29
gene_42,26
gene_43,6
gene_44,21
gene_45,33
gene_46,33
gene_47,20
gene_48,34
gene_49,35
gene_5,28
gene_50,2
gene_51,34
gene_52,1
gene_53,35
gene_54,22
gene_55,5
gene_56,15
gene_57,1
gene_58,1
gene_59,35
gene_6,30
gene_60,33
gene_61,27
gene_62,34
gene_63,34
gene_64,30
gene_65,32
gene_66,31
gene_67,35
gene_68,34
gene_69,1
gene_7,31
gene_70,23
gene_71,27
gene_72,32
gene_73,30
gene_74,33
gene_75,1
gene_76,20
gene_77,23
gene_78,28
gene_79,1
gene_8,22
gene_80,34
gene_81,26
gene_82,2
gene_83,24
gene_84,33
gene_85,24
gene_86,35
gene_87,33
gene_88,14
gene_89,27
gene_9,33
gene_90,12
gene_91,1
gene_92,5
gene_93,33
gene_94,3
gene_95,35
gene_96,28
gene_97,25
gene_98,28
gene_99,30
