140,5.0
181,5.0
286,1.0
35,2.0
204,1.0
211,1.0
174,1.0
76,1.0
21,3.0
196,1.0
280,1.9142857142857144
180,4.166666666666667
176,1.0
246,1.0909090909090908
84,1.0909090909090908
276,1.0
187,1.0
28,1.0
106,1.1470588235294117
92,1.0
98,1.1428571428571428
48,1.088235294117647
131,1.0
301,1.064516129032258
146,1.0
49,1.2285714285714286
108,1.0
282,1.1538461538461537
132,1.6
284,1.0
144,1.0
53,1.0
127,1.0
277,1.0
33,2.0
254,1.0
52,5.0
1,1.0
65,1.03125
299,1.1153846153846154
13,1.7142857142857142
199,1.0
69,1.0
119,1.8857142857142857
40,1.4827586206896552
291,1.0
38,1.2666666666666666
138,1.0
262,1.0
111,1.0
192,1.0
288,4.0
239,1.2857142857142858
226,1.125
215,1.0
110,1.0
183,1.0
242,3.0
219,1.0
203,1.9130434782608696
61,1.0
235,1.0
212,1.0
37,1.0588235294117647
58,5.0
31,1.4482758620689655
252,1.5
11,1.0
257,3.6666666666666665
195,1.2857142857142858
298,1.0357142857142858
55,4.0
44,1.0476190476190477
194,1.0
249,4.0476190476190474
295,5.0
177,1.0
4,1.0
205,1.0
77,2.130434782608696
188,1.0
8,1.0
135,1.0476190476190477
121,1.0
83,1.2916666666666667
17,5.0
155,1.6666666666666667
200,5.0
128,1.2258064516129032
47,2.2
100,1.0
268,1.0
42,1.0769230769230769
173,1.2
87,2.484848484848485
169,2.6
209,1.0625
222,1.0
263,5.0
168,1.1142857142857143
236,1.0
43,2.5
220,4.2
109,3.869565217391304
129,1.0303030303030303
206,1.0416666666666667
202,1.032258064516129
156,1.4
114,1.0606060606060606
189,1.0
218,1.0
247,1.0
283,1.5555555555555556
7,1.0
234,1.5714285714285714
230,2.4
117,1.0
162,3.6666666666666665
102,1.0
62,1.0
112,1.0
147,1.0
300,4.0
90,1.0
261,1.0
193,1.0
70,1.2608695652173914
185,1.2
191,1.0
23,1.0
86,1.8571428571428572
170,1.0
154,1.0
297,1.0
46,1.0
133,1.08
94,3.0
229,4.0
197,1.0
179,1.6857142857142857
267,1.0
275,1.0333333333333334
265,1.0
32,1.2
266,3.0
296,1.0
39,1.0
60,1.0
224,1.4137931034482758
99,1.0666666666666667
151,4.083333333333333
294,1.0
256,1.0
258,1.0
163,1.8
50,1.0
73,1.0333333333333334
139,5.0
149,1.0333333333333334
153,1.0
264,1.032258064516129
66,1.0
150,1.0
287,1.0303030303030303
71,1.962962962962963
89,1.0
216,1.75
105,1.0
75,1.0
5,1.0
221,1.0
245,5.0
237,1.0
24,1.0
260,1.8857142857142857
271,1.0
248,1.0
250,1.0
19,5.0
175,1.0
141,1.0
107,1.0
45,3.0
41,1.103448275862069
270,1.0
57,3.0
228,5.0
214,1.25
208,1.0
142,1.8529411764705883
244,1.0
253,1.0
91,5.0
184,1.0
30,1.0294117647058822
9,1.5151515151515151
152,1.0
2,5.0
198,1.3333333333333333
122,1.0
165,1.0
158,1.0
12,1.0
278,1.0434782608695652
36,1.0
51,1.0
145,1.032258064516129
186,1.0
72,1.0
274,1.0
290,1.0
101,1.2285714285714286
80,3.4705882352941178
79,1.0
63,1.0
159,1.0
251,1.0
82,4.5
136,1.0416666666666667
279,5.0
160,1.0526315789473684
272,1.0
233,1.1666666666666667
273,1.0
241,5.0
190,1.0
223,5.0
240,1.2
3,5.0
16,1.0
64,1.1333333333333333
161,1.0
130,1.03125
93,1.0
238,2.735294117647059
178,1.0
15,2.0
10,4.0
243,5.0
157,1.0
167,3.16
285,1.125
118,1.0
95,1.0
213,1.5714285714285714
164,1.0
81,4.269230769230769
27,1.0285714285714285
56,1.0666666666666667
18,5.0
143,1.0
293,2.263157894736842
126,1.0
225,1.1379310344827587
166,4.4375
67,1.0
269,1.0
25,5.0
171,1.0
97,4.04
123,1.0
125,1.0
148,1.0
78,1.0
104,1.0
59,1.8857142857142857
68,1.0294117647058822
88,2.2142857142857144
14,1.0
120,1.0
113,1.0
20,1.0
259,1.5
96,1.0
124,1.0
227,1.0625
182,1.0
6,1.0333333333333334
292,1.0454545454545454
34,1.1875
232,1.0
103,1.0
207,1.1333333333333333
210,1.173913043478261
255,1.0
26,1.0
74,1.0
201,1.03125
281,3.5
289,3.857142857142857
22,1.1428571428571428
29,4.0
172,2.032258064516129
54,4.2272727272727275
217,1.0
85,1.0
137,1.1818181818181819
231,1.4545454545454546
116,1.0
134,1.0
115,1.0
