gene_1,4
gene_10,43
gene_100,1
gene_101,43
gene_102,1
gene_103,40
gene_104,1
gene_105,43
gene_106,31
gene_107,43
gene_108,44
gene_109,45
gene_11,1
gene_110,1
gene_111,11
gene_112,46
gene_113,8
gene_114,45
gene_115,47
gene_116,14
gene_117,43
gene_118,47
gene_119,17
gene_12,47
gene_120,40
gene_121,46
gene_122,46
gene_123,48
gene_124,31
gene_125,37
gene_126,43
gene_127,48
gene_128,37
gene_129,28
gene_13,36
gene_130,48
gene_131,38
gene_132,48
gene_133,35
gene_134,47
gene_135,39
gene_136,31
gene_137,42
gene_138,35
gene_139,39
gene_14,39
gene_140,47
gene_141,45
gene_142,47
gene_143,39
gene_144,48
gene_145,2
gene_146,1
gene_147,1
gene_148,2
gene_149,29
gene_15,46
gene_150,1
gene_151,34
gene_152,48
gene_153,48
gene_154,40
gene_155,3
gene_156,2
gene_157,31
gene_158,46
gene_159,44
gene_16,39
gene_160,47
gene_161,45
gene_162,3
gene_163,2
gene_164,3
gene_165,3
gene_166,46
gene_167,3
gene_168,41
gene_169,34
gene_17,34
gene_170,47
gene_171,46
gene_172,43
gene_173,1
gene_174,4
gene_175,2
gene_176,6
gene_177,29
gene_178,40
gene_179,45
gene_18,47
gene_180,1
gene_181,47
gene_182,27
gene_183,37
gene_184,5
gene_185,39
gene_186,41
gene_187,39
gene_188,43
gene_189,46
gene_19,44
gene_190,10
gene_191,41
gene_192,46
gene_193,1
gene_194,2
gene_195,38
gene_196,2
gene_197,5
gene_198,41
gene_199,48
gene_2,2
gene_20,42
gene_200,29
gene_201,1
gene_21,41
gene_22,47
gene_23,40
gene_24,30
gene_25,48
gene_26,43
gene_27,47
gene_28,1
gene_29,31
gene_3,2
gene_30,3
gene_31,23
gene_32,43
gene_33,44
gene_34,46
gene_35,8
gene_36,44
gene_37,41
gene_38,1
gene_39,1
gene_4,2
gene_40,47
gene_41,35
gene_42,35
gene_43,39
gene_44,30
gene_45,48
gene_46,44
gene_47,45
gene_48,22
gene_49,45
gene_5,47
gene_50,41
gene_51,43
gene_52,43
gene_53,43
gene_54,40
gene_55,47
gene_56,47
gene_57,34
gene_58,20
gene_59,37
gene_6,47
gene_60,8
gene_61,38
gene_62,1
gene_63,1
gene_64,1
gene_65,41
gene_66,1
gene_67,30
gene_68,2
gene_69,1
gene_7,39
gene_70,1
gene_71,1
gene_72,36
gene_73,30
gene_74,44
gene_75,41
gene_76,1
gene_77,42
gene_78,46
gene_79,5
gene_8,3
gene_80,3
gene_81,47
gene_82,42
gene_83,2
gene_84,2
gene_85,13
gene_86,47
gene_87,47
gene_88,11
gene_89,42
gene_9,47
gene_90,41
gene_91,37
gene_92,31
gene_93,35
gene_94,40
gene_95,34
gene_96,48
gene_97,32
gene_98,1
gene_99,47
