Dromaius_novaehollandiae,141
Cuculus_canorus,177
Gallus_gallus,114
Camarhynchus_parvulus,156
Porphyrio_hochstetteri,174
Aquila_chrysaetos,217
Falco_rusticolus,212
Balearica_regulorum,202
Myiopsitta_monachus,174
Trogon_surrucura,175
Nyctibius_grandis,204
Acanthisitta_chloris,164
Corvus_hawaiiensis,171
Phoenicopterus,216
Chiroxiphia_lanceolata,167
Theristicus_caerulescens,218
Ciconia_maguari,216
Meleagris_gallopavo,99
Tyto_alba,200
Apus_apus,178
Coloeus_monedula,162
Melopsittacus_undulatus,156
Sylvia_borin,150
Aythya_fuligula,146
Dryobates_pubescens,118
Caprimulgus_europaeus,188
Falco_naumanni,208
Gymnogyps_californianus,222
Cariama_cristata,219
Calypte_anna,148
Sterna_hirundo,208
Pluvialis_apricaria,208
Pogoniulus,98
Alca_torda,206
