gene_1,1
gene_10,1
gene_100,22
gene_101,4
gene_102,27
gene_103,3
gene_104,3
gene_105,24
gene_106,3
gene_107,25
gene_108,34
gene_109,32
gene_11,31
gene_110,12
gene_111,32
gene_112,16
gene_113,33
gene_114,4
gene_115,23
gene_116,3
gene_117,30
gene_118,34
gene_119,32
gene_12,1
gene_120,1
gene_121,27
gene_122,19
gene_123,28
gene_124,8
gene_125,3
gene_126,27
gene_127,31
gene_128,28
gene_129,30
gene_13,1
gene_130,28
gene_131,22
gene_132,2
gene_133,22
gene_134,29
gene_135,30
gene_136,26
gene_137,27
gene_138,31
gene_139,18
gene_14,26
gene_140,33
gene_141,25
gene_142,25
gene_143,2
gene_144,22
gene_145,34
gene_146,28
gene_147,27
gene_148,24
gene_149,33
gene_15,14
gene_150,32
gene_151,17
gene_152,15
gene_153,1
gene_154,1
gene_155,25
gene_156,32
gene_157,28
gene_158,25
gene_159,19
gene_16,14
gene_160,26
gene_161,29
gene_162,30
gene_163,14
gene_164,30
gene_165,14
gene_166,22
gene_167,10
gene_168,34
gene_169,2
gene_17,30
gene_170,27
gene_171,2
gene_172,20
gene_173,13
gene_174,32
gene_175,33
gene_176,29
gene_177,34
gene_178,17
gene_179,26
gene_18,1
gene_180,27
gene_181,4
gene_182,1
gene_183,30
gene_184,26
gene_185,25
gene_186,22
gene_187,32
gene_188,8
gene_189,19
gene_19,13
gene_190,6
gene_191,8
gene_192,16
gene_193,2
gene_194,31
gene_195,23
gene_196,34
gene_197,32
gene_198,1
gene_199,1
gene_2,30
gene_20,13
gene_200,34
gene_201,1
gene_202,10
gene_203,25
gene_204,1
gene_205,23
gene_206,33
gene_207,8
gene_208,33
gene_209,27
gene_21,27
gene_210,1
gene_211,32
gene_212,4
gene_213,30
gene_214,29
gene_215,26
gene_216,2
gene_217,32
gene_218,34
gene_219,21
gene_22,1
gene_220,10
gene_221,32
gene_222,5
gene_223,27
gene_224,10
gene_225,20
gene_226,9
gene_227,19
gene_228,21
gene_229,34
gene_23,9
gene_230,16
gene_231,31
gene_232,1
gene_233,28
gene_234,29
gene_235,27
gene_236,3
gene_237,26
gene_238,29
gene_239,4
gene_24,5
gene_240,26
gene_241,30
gene_242,32
gene_243,16
gene_244,25
gene_245,30
gene_246,26
gene_247,32
gene_248,15
gene_249,30
gene_25,16
gene_250,26
gene_251,26
gene_252,34
gene_253,13
gene_254,24
gene_255,32
gene_256,30
gene_257,6
gene_258,23
gene_259,31
gene_26,30
gene_260,33
gene_261,31
gene_262,1
gene_263,14
gene_264,29
gene_265,1
gene_266,1
gene_267,1
gene_268,1
gene_269,26
gene_27,4
gene_270,32
gene_271,28
gene_272,27
gene_273,33
gene_274,29
gene_275,24
gene_276,26
gene_277,34
gene_278,5
gene_279,2
gene_28,1
gene_280,1
gene_281,32
gene_282,8
gene_283,34
gene_284,2
gene_285,18
gene_286,1
gene_287,34
gene_288,27
gene_289,29
gene_29,34
gene_290,34
gene_291,34
gene_292,28
gene_293,29
gene_294,30
gene_295,24
gene_296,34
gene_297,3
gene_298,8
gene_299,31
gene_3,30
gene_30,34
gene_300,33
gene_301,23
gene_31,30
gene_32,32
gene_33,34
gene_34,17
gene_35,33
gene_36,33
gene_37,34
gene_38,2
gene_39,21
gene_4,29
gene_40,30
gene_41,26
gene_42,27
gene_43,2
gene_44,26
gene_45,1
gene_46,2
gene_47,23
gene_48,33
gene_49,1
gene_5,34
gene_50,34
gene_51,4
gene_52,28
gene_53,13
gene_54,27
gene_55,25
gene_56,2
gene_57,24
gene_58,28
gene_59,7
gene_6,1
gene_60,23
gene_61,25
gene_62,6
gene_63,5
gene_64,34
gene_65,26
gene_66,12
gene_67,28
gene_68,1
gene_69,28
gene_7,1
gene_70,3
gene_71,21
gene_72,31
gene_73,26
gene_74,30
gene_75,33
gene_76,1
gene_77,17
gene_78,18
gene_79,1
gene_8,2
gene_80,32
gene_81,21
gene_82,29
gene_83,22
gene_84,15
gene_85,1
gene_86,1
gene_87,33
gene_88,11
gene_89,19
gene_9,31
gene_90,20
gene_91,30
gene_92,3
gene_93,30
gene_94,1
gene_95,22
gene_96,34
gene_97,1
gene_98,10
gene_99,2
