Hemiprocne_comata,166
Dromaius_novaehollandiae,114
Cuculus_canorus,161
Gallus_gallus,114
Camarhynchus_parvulus,146
Porphyrio_hochstetteri,151
Falco_rusticolus,190
Myiopsitta_monachus,164
Trogon_surrucura,161
Nyctibius_grandis,207
Acanthisitta_chloris,155
Corvus_hawaiiensis,164
Chiroxiphia_lanceolata,161
Theristicus_caerulescens,212
Ciconia_maguari,204
Meleagris_gallopavo,105
Tyto_alba,195
Apus_apus,162
Coloeus_monedula,144
Pogoniulus_pusillus,113
Melopsittacus_undulatus,145
Sylvia_borin,143
Aquila_chrysaetos_chrysaetos,212
Aythya_fuligula,137
Dryobates_pubescens,124
Caprimulgus_europaeus,190
Falco_naumanni,198
Gymnogyps_californianus,214
Cariama_cristata,201
Calypte_anna,142
Sterna_hirundo,211
Pluvialis_apricaria,197
Balearica_regulorum_gibbericeps,191
Phoenicopterus_ruber_ruber,205
Alca_torda,198
