Killdeer,153
Turkey,82
Peregrine_Falcon,157
Chuck_wills_widow,143
Kea,133
Red_Junglefowl,85
Adelie_Penguin,154
Cuckoo_Roller,157
Downy_Woodpecker,104
Golden_collared_Manakin,132
Yellow_throated_Sandgrouse,144
Barn_Owl,157
Cormorant,150
Brown_Mesite,146
Zebra_Finch,116
American_Flamingo,155
Red_legged_Seriema,159
Annas_Hummingbird,123
Emperor_Penguin,154
Crested_Ibis,159
Turkey_Vulture,164
Red_crested_Turaco,119
Ostrich,109
American_Crow,129
Rifleman,133
Bald_Eagle,156
Dalmatian_Pelican,158
Common_Cuckoo,135
Macqueens_Bustard,159
Northern_Fulmar,162
Carmine_Bee_eater,137
Great_Crested_Grebe,158
Red_throated_Loon,161
Budgerigar,133
Rock_Pigeon,148
Great_Tinamou,63
Hoatzin,151
Speckled_Mousebird,133
Grey_Crowned_Crane,155
Sunbittern,139
Mallard,102
White_tailed_Eagle,155
Chimney_Swift,136
White_tailed_Tropicbird,155
Bar_tailed_Trogon,139
Rhinoceros_Hornbill,134
Medium_Ground_finch,121
Little_Egret,154
