gene_1,1
gene_10,10
gene_100,46
gene_101,44
gene_102,48
gene_103,36
gene_104,43
gene_105,45
gene_106,44
gene_107,46
gene_108,37
gene_109,46
gene_11,29
gene_110,48
gene_111,43
gene_112,40
gene_113,42
gene_114,35
gene_115,16
gene_116,17
gene_117,17
gene_118,45
gene_119,28
gene_12,2
gene_120,38
gene_121,45
gene_122,45
gene_123,37
gene_124,41
gene_125,36
gene_126,48
gene_127,48
gene_128,34
gene_129,47
gene_13,38
gene_130,1
gene_131,48
gene_132,32
gene_133,43
gene_134,40
gene_135,34
gene_136,39
gene_137,39
gene_138,47
gene_139,48
gene_14,44
gene_140,42
gene_141,1
gene_142,48
gene_143,27
gene_144,39
gene_145,48
gene_146,44
gene_147,32
gene_148,46
gene_149,47
gene_15,1
gene_150,47
gene_151,42
gene_152,40
gene_153,29
gene_154,44
gene_155,39
gene_156,42
gene_157,47
gene_158,37
gene_159,2
gene_16,48
gene_160,38
gene_161,30
gene_162,17
gene_163,45
gene_164,1
gene_165,1
gene_166,44
gene_167,46
gene_168,38
gene_169,3
gene_17,41
gene_170,11
gene_171,46
gene_172,36
gene_173,31
gene_174,1
gene_175,1
gene_176,1
gene_177,1
gene_178,48
gene_179,42
gene_18,41
gene_180,48
gene_181,40
gene_182,41
gene_183,33
gene_184,39
gene_185,48
gene_186,37
gene_187,40
gene_188,40
gene_189,40
gene_19,48
gene_190,48
gene_191,2
gene_192,10
gene_193,48
gene_194,48
gene_195,46
gene_196,47
gene_197,40
gene_198,36
gene_199,37
gene_2,2
gene_20,42
gene_200,32
gene_201,41
gene_21,47
gene_22,27
gene_23,42
gene_24,43
gene_25,4
gene_26,27
gene_27,38
gene_28,35
gene_29,31
gene_3,43
gene_30,44
gene_31,48
gene_32,45
gene_33,48
gene_34,1
gene_35,8
gene_36,3
gene_37,41
gene_38,3
gene_39,47
gene_4,41
gene_40,42
gene_41,36
gene_42,37
gene_43,47
gene_44,2
gene_45,37
gene_46,41
gene_47,45
gene_48,45
gene_49,38
gene_5,46
gene_50,1
gene_51,1
gene_52,39
gene_53,47
gene_54,26
gene_55,35
gene_56,35
gene_57,48
gene_58,4
gene_59,40
gene_6,36
gene_60,25
gene_61,43
gene_62,42
gene_63,27
gene_64,48
gene_65,15
gene_66,46
gene_67,41
gene_68,48
gene_69,38
gene_7,48
gene_70,38
gene_71,44
gene_72,1
gene_73,2
gene_74,1
gene_75,47
gene_76,48
gene_77,47
gene_78,1
gene_79,13
gene_8,34
gene_80,36
gene_81,42
gene_82,1
gene_83,1
gene_84,1
gene_85,25
gene_86,1
gene_87,24
gene_88,38
gene_89,48
gene_9,46
gene_90,41
gene_91,44
gene_92,29
gene_93,44
gene_94,48
gene_95,1
gene_96,4
gene_97,32
gene_98,48
gene_99,48
